time_s,north_m,east_m,alt_m,vfh_heading_rad,vfh_heading_deg,n_blocked_raw,n_blocked_dilated,blocked_fraction,mission_state,coverage_pct,goal_north_m,goal_east_m,dist_to_goal_m,wp_north_m,wp_east_m,dist_to_wp_m
93.421,-1.4699,17.9594,1.0234,2.38391,136.59,0,0,0.0000,SCAN,12.51,-5.700,18.300,4.244,-2.500,18.900,1.395
93.921,-1.6855,18.1418,1.0228,2.38967,136.92,0,0,0.0000,SCAN,12.51,0.500,19.100,2.386,-2.500,18.900,1.113
94.421,-1.8795,18.3064,1.0228,2.39226,137.07,0,0,0.0000,SCAN,12.51,-5.700,18.300,3.820,-2.500,18.900,0.859
94.921,-2.0181,18.4236,1.0173,0.30543,17.50,0,0,0.0000,SCAN,12.51,0.500,19.100,2.607,-2.500,18.900,0.678
95.421,-2.1007,18.4906,1.0198,0.21817,12.50,0,0,0.0000,SCAN,12.52,-5.700,18.300,3.604,0.500,19.100,2.671
95.921,-2.0744,18.4996,1.0276,0.13090,7.50,0,0,0.0000,SCAN,12.52,0.500,19.100,2.643,0.500,19.100,2.643
96.421,-1.9925,18.5102,1.0256,0.13090,7.50,0,0,0.0000,SCAN,12.51,-5.700,18.300,3.713,0.500,19.100,2.561
96.921,-1.9178,18.5208,1.0216,0.13090,7.50,0,0,0.0000,SCAN,12.56,0.500,19.100,2.486,0.500,19.100,2.486
97.421,-1.8643,18.5236,1.0212,1.00356,57.50,0,0,0.0000,SCAN,12.64,0.407,24.193,6.107,0.500,19.100,2.434
97.921,-1.7635,18.5310,1.0216,0.91630,52.50,0,0,0.0000,SCAN,12.73,2.593,24.793,7.628,0.700,23.900,5.907
98.421,-1.5954,18.5818,1.0209,1.00356,57.50,0,0,0.0000,SCAN,12.79,0.393,21.993,3.948,2.500,24.700,7.362
98.921,-1.4136,18.7214,1.0198,1.09083,62.50,0,0,0.0000,SCAN,12.81,2.593,24.793,7.274,0.300,21.900,3.611
99.421,-1.2471,18.9445,1.0185,1.09083,62.50,0,0,0.0000,SCAN,12.83,0.393,21.993,3.462,0.300,21.900,3.336
99.921,-1.0828,19.2243,1.0178,1.09083,62.50,0,0,0.0000,SCAN,12.83,2.593,24.793,6.672,0.300,21.900,3.012
100.421,-0.9342,19.4740,1.0181,1.09083,62.50,0,0,0.0000,SCAN,12.91,2.700,19.100,3.653,0.300,21.900,2.722
100.921,-0.7320,19.8049,1.0183,1.09083,62.50,0,0,0.0000,SCAN,12.99,3.300,24.100,5.891,0.300,21.900,2.335
101.421,-0.5974,20.0396,1.0180,1.00356,57.50,0,0,0.0000,SCAN,13.07,0.900,22.300,2.711,0.300,21.900,2.066
101.921,-0.4697,20.2683,1.0178,1.00356,57.50,0,0,0.0000,SCAN,13.13,2.900,24.100,5.103,0.900,22.300,2.450
102.421,-0.3797,20.4183,1.0176,0.91630,52.50,0,0,0.0000,SCAN,13.22,4.100,24.300,5.927,0.900,22.300,2.276
102.921,-0.2388,20.6332,1.0175,0.91630,52.50,0,0,0.0000,SCAN,13.30,5.969,23.769,6.954,0.900,22.300,2.019
103.421,-0.1015,20.8289,1.0175,0.96576,55.33,0,0,0.0000,SCAN,13.40,0.700,28.100,7.315,0.900,22.300,1.780
103.921,0.0256,21.0027,1.0173,1.09083,62.50,0,0,0.0000,SCAN,13.65,1.544,23.944,3.311,0.900,22.300,1.564
104.421,0.1544,21.1817,1.0173,1.09083,62.50,0,0,0.0000,SCAN,13.85,5.100,23.100,5.305,1.500,23.900,3.033
104.921,0.2869,21.3856,1.0176,1.00356,57.50,0,0,0.0000,SCAN,13.98,1.900,23.900,2.987,1.500,23.900,2.792
105.421,0.4047,21.5982,1.0179,1.00356,57.50,0,0,0.0000,SCAN,14.16,4.793,23.607,4.826,1.900,23.900,2.745
105.921,0.5058,21.7801,1.0180,1.00356,57.50,0,0,0.0000,SCAN,14.34,1.900,23.900,2.537,1.900,23.900,2.537
106.421,0.6193,21.9610,1.0180,1.00356,57.50,0,0,0.0000,SCAN,14.39,4.793,23.607,4.486,1.900,23.900,2.324
106.921,0.7447,22.1477,1.0179,1.00356,57.50,0,0,0.0000,SCAN,14.56,2.700,19.100,3.621,1.900,23.900,2.099
107.421,0.8646,22.3305,1.0178,0.98059,56.18,0,0,0.0000,SCAN,14.70,4.793,23.607,4.131,1.900,23.900,1.880
107.921,0.9807,22.5152,1.0176,0.98752,56.58,0,0,0.0000,SCAN,14.75,2.700,19.100,3.824,1.900,23.900,1.662
108.421,1.1189,22.7334,1.0173,0.98677,56.54,0,0,0.0000,SCAN,14.78,4.793,23.607,3.776,1.900,23.900,1.404
108.921,1.2611,22.9475,1.0171,0.98185,56.26,0,0,0.0000,SCAN,14.78,2.700,19.100,4.108,1.900,23.900,1.147
109.421,1.3694,23.1057,1.0169,0.98191,56.26,0,0,0.0000,SCAN,14.79,4.793,23.607,3.460,1.900,23.900,0.955
109.921,1.4856,23.2741,1.0156,-1.70170,-97.50,0,0,0.0000,SCAN,14.80,2.700,19.100,4.347,1.900,23.900,0.751
110.421,1.5527,23.3732,1.0172,-1.78896,-102.50,0,0,0.0000,SCAN,14.81,4.793,23.607,3.249,1.100,20.700,2.711
110.921,1.5710,23.3860,1.0241,-1.78896,-102.50,0,0,0.0000,SCAN,14.82,2.700,19.100,4.432,1.100,20.700,2.727
111.421,1.5653,23.3235,1.0260,-1.78896,-102.50,0,0,0.0000,SCAN,14.82,4.793,23.607,3.240,1.100,20.700,2.664
111.921,1.5563,23.2533,1.0231,-1.78896,-102.50,0,0,0.0000,SCAN,14.82,2.700,19.100,4.308,1.100,20.700,2.594
112.421,1.5462,23.1948,1.0216,-2.48709,-142.50,0,0,0.0000,SCAN,14.97,-4.500,18.500,7.655,1.100,20.700,2.534
112.921,1.5315,23.1488,1.0210,-1.87623,-107.50,0,0,0.0000,SCAN,15.09,2.193,18.807,4.392,-3.900,18.700,7.021
113.421,1.5046,23.1115,1.0206,-1.78896,-102.50,0,0,0.0000,SCAN,15.12,-0.393,24.593,2.407,0.900,20.100,3.072
113.921,1.4657,23.0626,1.0214,-1.78896,-102.50,0,0,0.0000,SCAN,15.13,2.193,18.807,4.317,0.900,20.100,3.016
114.421,1.4279,22.9866,1.0218,-1.87623,-107.50,0,0,0.0000,SCAN,15.14,-0.500,24.500,2.451,0.900,20.100,2.935
114.921,1.3723,22.8267,1.0200,-1.78896,-102.50,0,0,0.0000,SCAN,15.17,2.593,19.207,3.820,0.900,20.100,2.767
115.421,1.3119,22.6182,1.0181,-1.74151,-99.78,0,0,0.0000,SCAN,15.25,-5.700,18.300,8.235,1.100,20.700,1.930
115.921,1.2559,22.4022,1.0186,-1.43990,-82.50,0,0,0.0000,SCAN,15.38,3.193,19.207,3.736,1.100,20.700,1.709
116.421,1.2052,22.1707,1.0228,-1.29415,-74.15,0,0,0.0000,SCAN,15.47,-5.700,18.300,7.916,1.700,20.300,1.935
116.921,1.1787,21.9650,1.0289,-1.00356,-57.50,0,0,0.0000,SCAN,15.50,2.900,18.500,3.869,1.700,20.300,1.745
117.421,1.1927,21.7418,1.0296,-1.00356,-57.50,0,0,0.0000,SCAN,15.53,-0.500,24.500,3.236,2.900,18.500,3.664
117.921,1.2411,21.5644,1.0271,-0.95917,-54.96,0,0,0.0000,SCAN,15.71,3.100,19.100,3.087,2.900,18.500,3.485
118.421,1.3239,21.3781,1.0255,-0.97248,-55.72,0,0,0.0000,SCAN,15.93,-0.500,24.500,3.616,2.100,20.100,1.495
118.921,1.4381,21.1714,1.0264,-1.00895,-57.81,0,0,0.0000,SCAN,16.04,-5.700,18.300,7.694,2.100,20.100,1.259
119.421,1.5453,20.9903,1.0264,-1.02593,-58.78,0,0,0.0000,SCAN,16.10,-0.500,24.500,4.062,2.100,20.100,1.049
119.921,1.6441,20.8268,1.0256,-1.02655,-58.82,0,0,0.0000,SCAN,16.10,-5.700,18.300,7.767,2.100,20.100,0.858
120.421,1.7384,20.6742,1.0251,-1.01924,-58.40,0,0,0.0000,SCAN,16.10,-0.500,24.500,4.433,2.100,20.100,0.679
120.921,1.8205,20.5459,1.0253,-2.83616,-162.50,0,0,0.0000,SCAN,16.11,-5.700,18.300,7.849,2.100,20.100,0.526
121.421,1.8810,20.4535,1.0258,2.05076,117.50,0,0,0.0000,SCAN,16.11,-0.500,24.500,4.695,-5.700,18.300,7.881
121.921,1.9219,20.3786,1.0301,1.96350,112.50,0,0,0.0000,SCAN,16.11,-5.700,18.300,7.900,0.900,22.300,2.176
122.421,1.9212,20.3536,1.0320,1.87623,107.50,0,0,0.0000,SCAN,16.11,-0.500,24.500,4.802,0.900,22.300,2.198
122.921,1.8915,20.3702,1.0307,1.96350,112.50,0,0,0.0000,SCAN,16.20,-5.700,18.300,7.869,-0.100,24.300,4.406
123.421,1.8630,20.4069,1.0289,1.87623,107.50,0,0,0.0000,SCAN,16.23,-0.500,24.500,4.726,-0.100,24.300,4.360
123.921,1.8399,20.4546,1.0268,1.87623,107.50,0,0,0.0000,SCAN,16.29,-5.300,18.100,7.518,-0.100,24.300,4.307
124.421,1.8305,20.4941,1.0261,1.96350,112.50,0,0,0.0000,SCAN,16.37,-0.500,24.500,4.634,-0.100,24.300,4.267
124.921,1.8238,20.5356,1.0257,1.94905,111.67,0,0,0.0000,SCAN,16.39,-5.900,17.900,8.161,0.900,22.300,1.992
125.421,1.8101,20.5822,1.0251,1.92873,110.51,0,0,0.0000,SCAN,16.51,-0.500,24.500,4.548,0.900,22.300,1.944
125.921,1.7770,20.6636,1.0250,2.05506,117.75,0,0,0.0000,SCAN,16.65,-1.344,24.856,5.226,0.900,22.300,1.857
126.421,1.7254,20.7795,1.0247,2.07706,119.01,0,0,0.0000,SCAN,16.69,-3.544,23.656,6.004,0.900,21.900,1.392
126.921,1.6511,20.9335,1.0233,2.11528,121.20,0,0,0.0000,SCAN,16.95,-1.700,27.700,7.551,0.900,21.900,1.224
127.421,1.5486,21.1201,1.0223,2.74889,157.50,0,0,0.0000,SCAN,17.14,-3.593,24.193,5.990,0.900,21.900,1.014
127.921,1.4280,21.3104,1.0265,2.83616,162.50,0,0,0.0000,SCAN,17.29,-1.700,27.700,7.114,-2.100,22.500,3.723
128.421,1.3059,21.4548,1.0390,2.92343,167.50,0,0,0.0000,SCAN,17.41,-5.544,23.144,7.056,-2.100,22.500,3.563
128.921,1.1525,21.5557,1.0405,1.87623,107.50,0,0,0.0000,SCAN,17.59,-1.700,27.700,6.774,-3.900,23.100,5.283
129.421,0.9622,21.6283,1.0394,1.78896,102.50,0,0,0.0000,SCAN,17.67,-3.593,24.193,5.227,0.500,24.500,2.909
129.921,0.7603,21.7031,1.0560,1.26536,72.50,0,0,0.0000,SCAN,17.69,-1.700,27.700,6.482,0.500,24.500,2.809
130.421,0.5726,21.8255,1.0669,1.17810,67.50,0,0,0.0000,SCAN,17.74,-3.593,24.193,4.791,1.900,26.300,4.667
130.921,0.4744,21.9546,1.0550,2.83616,162.50,0,0,0.0000,SCAN,17.84,-1.700,27.700,6.143,1.900,26.300,4.573
131.421,0.4375,22.1120,1.0486,2.92343,167.50,0,0,0.0000,SCAN,17.85,-4.300,23.900,5.064,-2.100,22.500,2.567
131.921,0.4551,22.2442,1.0677,3.09796,177.50,0,0,0.0000,SCAN,17.85,-1.700,27.700,5.866,-2.100,22.500,2.568
132.421,0.4700,22.4099,1.0849,-3.01069,-172.50,0,0,0.0000,SCAN,17.85,-4.300,23.900,4.997,-2.100,22.500,2.572
132.921,0.4318,22.5145,1.0688,1.35263,77.50,0,0,0.0000,SCAN,17.85,-1.700,27.700,5.607,-2.100,22.500,2.532
133.421,0.3377,22.5774,1.0591,1.26536,72.50,0,0,0.0000,SCAN,17.85,-3.593,24.193,4.250,1.900,26.300,4.037
133.921,0.1876,22.6121,1.0831,1.00356,57.50,0,0,0.0000,SCAN,17.86,-1.700,27.700,5.427,1.900,26.300,4.066
134.422,0.0421,22.6657,1.0917,-3.12683,-179.15,0,0,0.0000,SCAN,17.88,-3.593,24.193,3.943,1.900,26.300,4.082
134.921,-0.0077,22.7183,1.0824,-3.06052,-175.35,0,0,0.0000,SCAN,17.88,-1.700,27.700,5.261,-1.300,22.500,1.311
135.421,-0.0309,22.7975,1.0900,-2.65379,-152.05,0,0,0.0000,SCAN,17.88,-4.300,23.900,4.409,-1.300,22.500,1.304
135.921,-0.0676,22.8374,1.0940,-2.55209,-146.22,0,0,0.0000,SCAN,17.89,-1.700,27.700,5.129,-1.100,22.300,1.164
136.421,-0.1354,22.8418,1.0902,-2.40742,-137.93,0,0,0.0000,SCAN,17.89,-3.593,24.193,3.712,-1.100,22.300,1.106
136.921,-0.2367,22.8064,1.0762,-2.43584,-139.56,0,0,0.0000,SCAN,17.88,-1.700,27.700,5.108,-1.100,22.300,1.001
137.421,-0.3429,22.7366,1.0708,-2.49770,-143.11,0,0,0.0000,SCAN,17.88,-3.593,24.193,3.561,-1.100,22.300,0.874
137.921,-0.4306,22.6660,1.0671,-2.59149,-148.48,0,0,0.0000,SCAN,17.89,-1.700,27.700,5.192,-1.100,22.300,0.763
138.421,-0.4976,22.6110,1.0613,-2.93942,-168.42,0,0,0.0000,SCAN,17.89,-3.593,24.193,3.476,-1.100,22.300,0.678
138.921,-0.5818,22.5450,1.0570,3.13792,179.79,0,0,0.0000,SCAN,17.89,-1.700,27.700,5.275,-1.100,22.300,0.573
139.421,-0.6649,22.4900,1.0554,3.06719,175.74,0,0,0.0000,SCAN,17.90,-3.593,24.193,3.387,-2.100,22.500,1.435
139.921,-0.7491,22.4586,1.0547,2.98256,170.89,0,0,0.0000,SCAN,17.90,-1.700,27.700,5.327,-2.100,22.500,1.352
140.421,-0.8822,22.4454,1.0509,3.01777,172.91,0,0,0.0000,SCAN,17.90,-6.193,18.007,6.921,-2.100,22.500,1.219
140.921,-1.1490,22.4426,1.0458,3.06412,175.56,0,0,0.0000,SCAN,18.09,-1.700,27.700,5.286,-2.100,22.500,0.953
141.421,-1.3406,22.4397,1.0430,3.07513,176.19,0,0,0.0000,SCAN,18.19,4.393,19.193,6.589,-2.100,22.500,0.762
141.921,-1.5123,22.4386,1.0408,3.04755,174.61,0,0,0.0000,SCAN,18.19,-1.700,27.700,5.265,-2.100,22.500,0.591
142.421,-1.6530,22.4439,1.0374,2.58159,147.91,0,0,0.0000,SCAN,18.21,-3.100,23.300,1.681,-2.100,22.500,0.451
142.921,-1.7342,22.4526,1.0369,2.52406,144.62,0,0,0.0000,SCAN,18.21,-1.700,27.700,5.248,-2.700,23.100,1.163
143.421,-1.8153,22.4748,1.0405,2.51366,144.02,0,0,0.0000,SCAN,18.21,-3.100,23.300,1.527,-2.700,23.100,1.083
143.921,-1.8986,22.5193,1.0406,2.48503,142.38,0,0,0.0000,SCAN,18.22,-1.700,27.700,5.185,-3.100,23.300,1.433
144.421,-2.0353,22.6134,1.0374,2.53097,145.01,0,0,0.0000,SCAN,18.32,-2.100,27.100,4.487,-3.100,23.300,1.267
144.921,-2.1716,22.7093,1.0355,2.56776,147.12,0,0,0.0000,SCAN,18.46,-2.569,27.969,5.274,-3.100,23.300,1.100
145.421,-2.3405,22.8215,1.0347,2.50546,143.55,0,0,0.0000,SCAN,18.48,-3.407,23.793,1.443,-3.100,23.300,0.898
145.921,-2.4669,22.9019,1.0329,2.49672,143.05,0,0,0.0000,SCAN,18.49,-2.569,27.969,5.068,-3.500,23.700,1.306
146.421,-2.5659,22.9676,1.0312,1.70170,97.50,0,0,0.0000,SCAN,18.50,-3.056,26.056,3.127,-3.500,23.700,1.187
146.921,-2.6418,23.0294,1.0323,1.78896,102.50,0,0,0.0000,SCAN,18.50,-2.569,27.969,4.940,-3.100,26.100,3.105
147.421,-2.7192,23.1149,1.0373,1.61443,92.50,0,0,0.0000,SCAN,18.50,-3.056,26.056,2.960,-3.100,25.100,2.021
147.921,-2.7998,23.2699,1.0393,1.52716,87.50,0,0,0.0000,SCAN,18.54,-6.193,18.007,6.262,-3.100,26.100,2.846
148.421,-2.8503,23.5048,1.0337,1.43990,82.50,0,0,0.0000,SCAN,18.67,-2.607,26.807,3.311,-3.100,26.100,2.607
148.921,-2.8660,23.7397,1.0319,-1.11995,-64.17,0,0,0.0000,SCAN,18.73,-6.193,18.007,6.628,-2.700,26.900,3.165
149.421,-2.8659,23.9509,1.0324,-1.18082,-67.66,0,0,0.0000,SCAN,18.75,-7.100,26.900,5.160,-2.300,22.700,1.373
149.921,-2.8482,24.1445,1.0328,-1.51734,-86.94,0,0,0.0000,SCAN,18.76,-6.193,18.007,6.990,-2.300,22.700,1.545
150.421,-2.8116,24.2962,1.0356,-1.61207,-92.37,0,0,0.0000,SCAN,18.77,-7.100,26.900,5.017,-2.700,23.100,1.201
150.921,-2.7662,24.3795,1.0366,-1.65355,-94.74,0,0,0.0000,SCAN,18.78,4.393,19.193,8.840,-2.700,23.100,1.281
151.421,-2.7291,24.3889,1.0334,-1.69473,-97.10,0,0,0.0000,SCAN,18.79,-6.193,18.007,7.261,-2.700,23.100,1.289
151.921,-2.7090,24.3495,1.0302,-1.71500,-98.26,0,0,0.0000,SCAN,18.80,4.393,19.193,8.776,-2.700,23.100,1.249
152.421,-2.7017,24.2947,1.0298,-1.69030,-96.85,0,0,0.0000,SCAN,18.80,-6.193,18.007,7.192,-2.700,23.100,1.195
152.922,-2.6996,24.2277,1.0292,-1.69598,-97.17,0,0,0.0000,SCAN,18.81,4.393,19.193,8.698,-2.700,23.100,1.128
153.421,-2.6990,24.1654,1.0280,-1.75433,-100.52,0,0,0.0000,SCAN,18.81,-6.193,18.007,7.080,-2.700,23.100,1.065
153.921,-2.7010,24.0627,1.0272,-1.58858,-91.02,0,0,0.0000,SCAN,18.81,4.393,19.193,8.605,-2.700,23.100,0.963
154.421,-2.7053,23.9567,1.0261,-1.59657,-91.48,0,0,0.0000,SCAN,18.82,-6.193,18.007,6.896,-2.700,23.100,0.857
154.921,-2.7111,23.8201,1.0256,-1.58635,-90.89,0,0,0.0000,SCAN,18.84,4.393,19.193,8.478,-2.700,23.100,0.720
155.421,-2.7154,23.7187,1.0257,-1.58159,-90.62,0,0,0.0000,SCAN,18.88,-6.193,18.007,6.687,-2.700,23.100,0.619
155.921,-2.7192,23.5983,1.0267,-1.06756,-61.17,0,0,0.0000,SCAN,18.88,4.393,19.193,8.366,-2.700,23.100,0.499
156.421,-2.7186,23.4959,1.0280,-1.01028,-57.88,0,0,0.0000,SCAN,18.88,-6.193,18.007,6.496,-2.100,22.500,1.172
156.921,-2.7105,23.4075,1.0330,-0.94921,-54.39,0,0,0.0000,SCAN,18.89,4.393,19.193,8.260,-2.100,22.500,1.094
157.421,-2.6774,23.3084,1.0363,-0.91187,-52.25,0,0,0.0000,SCAN,18.90,-6.193,18.007,6.361,-2.100,22.500,0.993
157.921,-2.6033,23.1806,1.0321,-0.89423,-51.24,0,0,0.0000,SCAN,18.91,4.393,19.193,8.053,-2.100,22.500,0.847
158.421,-2.5197,23.0574,1.0313,-0.90913,-52.09,0,0,0.0000,SCAN,18.91,-6.193,18.007,6.245,-2.100,22.500,0.698
158.921,-2.4315,22.9286,1.0336,-0.91991,-52.71,0,0,0.0000,SCAN,18.92,4.393,19.193,7.780,-2.100,22.500,0.542
159.421,-2.3598,22.8247,1.0323,-0.57164,-32.75,0,0,0.0000,SCAN,18.93,-6.193,18.007,6.156,-2.100,22.500,0.416
159.921,-2.3021,22.7532,1.0324,-0.56723,-32.50,0,0,0.0000,SCAN,18.93,4.393,19.193,7.583,-0.900,21.900,1.641
160.421,-2.2089,22.6782,1.0354,-0.65329,-37.43,0,0,0.0000,SCAN,18.93,-6.193,18.007,6.139,3.300,19.100,6.569
160.921,-2.0865,22.6035,1.0341,-0.68846,-39.45,0,0,0.0000,SCAN,18.94,4.393,19.193,7.322,-1.500,22.100,0.773
161.421,-1.9060,22.4930,1.0311,-0.77354,-44.32,0,0,0.0000,SCAN,18.95,-6.193,18.007,6.205,-1.500,22.100,0.565
161.921,-1.7721,22.3971,1.0303,-0.82490,-47.26,0,0,0.0000,SCAN,19.02,4.393,19.193,6.948,-1.300,21.900,0.686
162.421,-1.6696,22.3055,1.0307,-0.94042,-53.88,0,0,0.0000,SCAN,19.04,-6.193,18.007,6.240,-1.300,21.900,0.549
162.921,-1.6033,22.2357,1.0297,-0.94825,-54.33,0,0,0.0000,SCAN,19.05,4.393,19.193,6.724,-0.900,21.300,1.171
163.421,-1.5435,22.1692,1.0289,-1.12975,-64.73,0,0,0.0000,SCAN,19.05,-6.193,18.007,6.240,-0.900,21.300,1.081
163.921,-1.4587,22.0675,1.0281,-1.13784,-65.19,0,0,0.0000,SCAN,19.07,4.393,19.193,6.520,-0.900,20.900,1.294
164.421,-1.3673,21.9408,1.0268,-1.17412,-67.27,0,0,0.0000,SCAN,19.08,-6.193,18.007,6.226,-0.900,20.900,1.141
164.921,-1.2618,21.7570,1.0246,-1.19966,-68.74,0,0,0.0000,SCAN,19.10,4.393,19.193,6.209,-0.900,20.900,0.930
165.421,-1.1626,21.5413,1.0243,-1.50834,-86.42,0,0,0.0000,SCAN,19.10,-6.193,18.007,6.148,-0.900,20.900,0.693
165.921,-1.0956,21.3681,1.0647,-1.50834,-86.42,0,0,0.0000,SCAN,19.11,2.100,15.100,7.036,-0.900,20.900,0.507
166.421,-1.0751,21.2738,1.3415,-1.50834,-86.42,0,0,0.0000,SCAN,19.13,-6.193,18.007,6.072,-0.900,20.900,0.413
166.921,-1.0717,21.2248,1.5804,-1.50834,-86.42,0,0,0.0000,SCAN,19.16,4.393,19.193,5.830,-0.900,20.900,0.367
167.421,-1.0702,21.2176,1.6940,-1.50834,-86.42,0,0,0.0000,SCAN,19.18,2.300,15.300,6.810,-0.900,20.900,0.360
167.921,-1.0667,21.2201,1.7735,-1.50834,-86.42,0,0,0.0000,SCAN,19.19,4.393,19.193,5.824,-0.900,20.900,0.361
168.421,-1.0638,21.2203,1.8432,-1.50834,-86.42,0,0,0.0000,SCAN,19.21,5.900,19.100,7.279,-0.900,20.900,0.360
168.921,-1.0644,21.2172,1.8821,-1.50834,-86.42,0,0,0.0000,SCAN,19.23,-6.807,26.193,7.598,-0.900,20.900,0.357
169.421,-1.0670,21.2131,1.9177,-2.25646,-129.29,0,0,0.0000,SCAN,19.24,4.393,19.193,5.822,-0.900,20.900,0.355
169.921,-1.0703,21.2113,1.8500,-2.27491,-130.34,0,0,0.0000,SCAN,19.25,6.100,19.100,7.475,-2.300,19.700,1.948
170.421,-1.0874,21.1966,1.7081,-2.34424,-134.31,0,0,0.0000,SCAN,19.25,-6.807,26.193,7.595,-2.300,19.700,1.926
170.921,-1.1331,21.1519,1.6506,-2.34424,-134.31,0,0,0.0000,SCAN,19.26,2.300,15.300,6.785,-2.300,19.700,1.863
171.421,-1.2204,21.0604,1.7445,-2.48709,-142.50,0,0,0.0000,SCAN,19.33,-6.900,17.900,6.500,-2.300,19.700,1.737
171.921,-1.2615,21.0078,1.7137,-2.48709,-142.50,0,0,0.0000,SCAN,19.50,4.393,19.193,5.939,-3.700,18.900,3.223
172.421,-1.2846,20.9780,1.6970,-2.48709,-142.50,0,0,0.0000,SCAN,19.54,5.900,19.100,7.426,-3.700,18.900,3.186
172.921,-1.3344,20.9427,1.7438,1.48543,85.11,0,0,0.0000,SCAN,19.55,-6.100,25.900,6.877,-3.700,18.900,3.125
173.421,-1.4000,20.9060,1.7308,1.41449,81.04,0,0,0.0000,SCAN,19.57,4.393,19.193,6.041,-1.300,21.900,0.999
173.921,-1.4477,20.8848,1.7144,1.31370,75.27,0,0,0.0000,SCAN,19.58,5.900,19.100,7.561,-1.300,21.900,1.026
174.421,-1.4798,20.8968,1.7098,0.88166,50.52,0,0,0.0000,SCAN,19.60,-6.100,25.900,6.810,-1.300,21.900,1.019
174.921,-1.4843,20.9381,1.7082,0.83772,48.00,0,0,0.0000,SCAN,19.61,4.393,19.193,6.131,-1.100,21.500,0.681
175.421,-1.4780,20.9793,1.7058,0.79426,45.51,0,0,0.0000,SCAN,19.61,-7.100,16.100,7.444,-1.100,21.500,0.643
175.921,-1.4654,21.0106,1.7047,0.80529,46.14,0,0,0.0000,SCAN,19.65,4.393,19.193,6.134,-1.100,21.500,0.611
176.421,-1.4526,21.0267,1.7048,-2.57436,-147.50,0,0,0.0000,SCAN,19.68,-7.100,16.100,7.494,-1.100,21.500,0.590
176.921,-1.4347,21.0446,1.7058,-2.48709,-142.50,0,0,0.0000,SCAN,19.72,4.393,19.193,6.115,-4.300,18.700,3.702
177.421,-1.4247,21.0609,1.7177,-2.39983,-137.50,0,0,0.0000,SCAN,19.81,5.900,19.100,7.583,-4.300,18.700,3.720
177.921,-1.4457,21.0586,1.7323,-2.31256,-132.50,0,0,0.0000,SCAN,19.88,-7.100,16.700,7.139,-4.300,18.700,3.703
178.421,-1.5029,21.0255,1.7272,-2.39983,-137.50,0,0,0.0000,SCAN,19.88,4.393,19.193,6.174,-4.300,18.700,3.638
178.921,-1.5724,20.9726,1.7205,-2.31256,-132.50,0,0,0.0000,SCAN,19.88,-7.100,16.100,7.369,-4.300,18.700,3.550
179.421,-1.6569,20.8946,1.7181,-0.21817,-12.50,0,0,0.0000,SCAN,19.88,4.393,19.193,6.285,-4.300,18.700,3.435
179.921,-1.7882,20.7659,1.7144,-2.15259,-123.33,0,0,0.0000,SCAN,19.88,-7.100,16.100,7.070,4.300,19.100,6.312
180.421,-1.9188,20.6372,1.7100,-2.11708,-121.30,0,0,0.0000,SCAN,19.88,4.393,19.193,6.475,-2.300,20.100,0.659
180.921,-2.0446,20.4977,1.7089,-0.13090,-7.50,0,0,0.0000,SCAN,19.88,5.900,19.100,8.067,-2.300,20.100,0.473
181.421,-2.1058,20.4046,1.7090,0.64260,36.82,0,0,0.0000,SCAN,19.89,-6.100,25.900,6.794,5.900,19.100,8.111
181.921,-2.1273,20.3389,1.7095,0.71554,41.00,0,0,0.0000,SCAN,19.89,4.393,19.193,6.620,-1.100,21.100,1.279
182.421,-2.1095,20.3076,1.7104,0.78031,44.71,0,0,0.0000,SCAN,19.89,5.900,19.100,8.100,-1.100,21.100,1.283
182.921,-2.0583,20.3079,1.7091,0.79769,45.70,0,0,0.0000,SCAN,19.90,-6.807,26.193,7.562,-1.100,21.100,1.243
183.421,-2.0086,20.3264,1.7067,0.81776,46.85,0,0,0.0000,SCAN,19.99,4.393,19.193,6.501,-1.300,20.900,0.912
183.921,-1.9783,20.3451,1.7053,0.82101,47.04,0,0,0.0000,SCAN,20.03,5.900,19.100,7.976,-1.300,20.900,0.876
184.421,-1.9614,20.3614,1.7051,0.80805,46.30,0,0,0.0000,SCAN,20.13,-6.807,26.193,7.582,-1.300,20.900,0.853
184.921,-1.9398,20.3829,1.7055,0.82238,47.12,0,0,0.0000,SCAN,20.33,6.793,19.807,8.752,-1.100,21.100,1.104
185.421,-1.8854,20.4325,1.7046,0.84110,48.19,0,0,0.0000,SCAN,20.34,-6.807,26.193,7.577,-1.100,21.100,1.031
185.921,-1.8002,20.5114,1.7031,0.83573,47.88,0,0,0.0000,SCAN,20.34,6.500,19.100,8.419,-1.100,21.100,0.915
186.421,-1.6800,20.6251,1.7018,0.79266,45.42,0,0,0.0000,SCAN,20.47,-6.807,26.193,7.569,-1.100,21.100,0.750
186.921,-1.5805,20.7199,1.7015,0.76135,43.62,0,0,0.0000,SCAN,20.52,-1.007,4.007,16.723,-1.100,21.100,0.613
187.421,-1.4811,20.8140,1.7024,1.42991,81.93,0,0,0.0000,SCAN,20.59,-6.807,26.193,7.570,-1.100,21.100,0.476
187.921,-1.4018,20.8862,1.7035,1.48446,85.05,0,0,0.0000,SCAN,20.65,-1.007,4.007,16.884,-1.300,21.900,1.019
