t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
5.061000000000025,-0.7229838561856083,0.22342780447635144,0.19124598431916387,2.2464153566570024,1.0119592503699482,-2.5571211307347004,3.528734738195877e-06,5.1246319518677205e-06,1.1923887124275003e-05,-1.118225801551318e-05,1.7527530628715965e-05,-6.45213119212214e-06,-1.576233643960695e-05,89.27099176933694,-35.37735613707248,1.1289962589265652,2.012651533319355,2.802890879982487e-08
5.062000000000025,-0.7229838526606986,0.22342780959496414,0.19124599622739097,2.2464153455040137,1.0119592678527216,-2.557121137173573,3.5210607889609704e-06,5.112596823236979e-06,1.1892573553180241e-05,-1.1123984601764212e-05,1.7438129518367116e-05,-6.42547343200343e-06,-1.572708695904593e-05,89.27099174810778,-35.377355971966985,1.1289962766787904,2.0126515286850064,2.7912285611725236e-08
5.0630000000000255,-0.7229838491434674,0.22342781470154977,0.19124600810433515,2.246415334409143,1.0119592852463106,-2.557121143585825,3.5133780768570214e-06,5.100577802068786e-06,1.1861321251272287e-05,-1.1066021108990575e-05,1.7349161290865595e-05,-6.3988908220930235e-06,-1.5691771577208832e-05,89.27099172719693,-35.377355806675276,1.1289962943375929,2.0126515240598146,2.7796057954169044e-08
5.064000000000026,-0.722983845633923,0.22342781979612447,0.1912460199500577,2.2464153233720805,1.0119593025511473,-2.5571211499715316,3.5056868778211962e-06,5.088574949642336e-06,1.1830130223505321e-05,-1.1008365925620924e-05,1.726062396278965e-05,-6.372383404701062e-06,-1.565639195966043e-05,89.27099170660202,-35.377355641201255,1.1289963119034894,2.0126515194437125,2.7680225259912423e-08
5.065000000000026,-0.7229838421320741,0.22342782487870444,0.19124603176461985,2.2464153123925192,1.0119593197676613,-2.5571211563307683,3.4979874652549658e-06,5.0765883264939905e-06,1.1799000473823739e-05,-1.095101744825418e-05,1.717251555895476e-05,-6.345951218970251e-06,-1.5620949748705943e-05,89.2709916863207,-35.37735547554877,1.1289963293769938,2.0126515148366337,2.756478695572223e-08
5.0660000000000265,-0.7229838386379286,0.22342782994930596,0.19124604354808292,2.246415301470153,1.0119593368962807,-2.55712116266361,3.490280110053779e-06,5.064617992424239e-06,1.1767932005176778e-05,-1.089397408156621e-05,1.7084834112379103e-05,-6.319594300937639e-06,-1.5585446577870075e-05,89.2709916663506,-35.37735530972165,1.1289963467586166,2.0126515102385127,2.7449742455131593e-08
5.067000000000027,-0.7229838351514943,0.22342783500794533,0.19124605530050817,2.246415290604678,1.0119593539374314,-2.557121168970132,3.4825650806139975e-06,5.052664006495927e-06,1.1736924819519196e-05,-1.0837234238298452e-05,1.6997577664310094e-05,-6.293312683567825e-06,-1.5549884059479448e-05,89.2709916466894,-35.377355143723705,1.128996364048866,2.0126515056492846,2.7335091162256274e-08
5.068000000000027,-0.7229838316727789,0.22342784005463892,0.1912460670219569,2.2464152797957913,1.0119593708915375,-2.5571211752504097,3.4748426428618874e-06,5.040726427044161e-06,1.1705978917823728e-05,-1.0780796339186867e-05,1.6910744264137136e-05,-6.267106396809972e-06,-1.5514263792358668e-05,89.27099162733478,-35.3773549775587,1.1289963812482455,2.012651501068885,2.722083247969331e-08
5.0690000000000275,-0.7229838282017895,0.22342784508940317,0.19124607871249039,2.2464152690431916,1.0119593877590212,-2.5571211815045185,3.4671130602597644e-06,5.028805311684741e-06,1.167509430009195e-05,-1.0724658813056857e-05,1.682433196938895e-05,-6.240975467550597e-06,-1.5478587364083433e-05,89.27099160828443,-35.37735481123041,1.1289963983572597,2.0126514964972517,2.7106965809009474e-08
5.070000000000028,-0.7229838247385332,0.22342785011225458,0.1912460903721699,2.246415258346579,1.0119594045403022,-2.5571211877325335,3.4593765938368008e-06,5.0169007173079136e-06,1.164427096535083e-05,-1.0668820096522013e-05,1.673833884572317e-05,-6.2149199197754175e-06,-1.54428563446853e-05,89.27099158953607,-35.37735464474255,1.128996415376407,2.0126514919343212,2.69934905347117e-08
5.071000000000028,-0.7229838212830167,0.22342785512320967,0.19124610200105677,2.2464152477056563,1.0119594212357992,-2.5571211939345306,3.451633502191755e-06,5.005012700090464e-06,1.161350891166994e-05,-1.0613278634206418e-05,1.6652762966898193e-05,-6.18893977448652e-06,-1.5407072284330946e-05,89.27099157108742,-35.37735447809882,1.1289964323061836,2.0126514873800327,2.688040604368049e-08
5.0720000000000285,-0.7229838178352466,0.22342786012228508,0.19124611359921223,2.2464152371201265,1.0119594378459282,-2.557121200110585,3.4438840415261995e-06,4.993141315504947e-06,1.1582808136170521e-05,-1.0558032878582536e-05,1.656760241469765e-05,-6.163035049783439e-06,-1.537123672786319e-05,89.27099155293621,-35.3773543113029,1.1289964491470843,2.012651482834324,2.67677117063827e-08
5.073000000000029,-0.722983814395229,0.22342786510949744,0.19124612516669756,2.2464152265896944,1.0119594543711037,-2.5571212062607716,3.4361284656525206e-06,4.981286618312686e-06,1.1552168635022959e-05,-1.0503081289915211e-05,1.6482855278934124e-05,-6.137205760926556e-06,-1.5335351198868094e-05,89.27099153508021,-35.377354144358435,1.1289964658996006,2.012651478297136,2.6655406888511294e-08
5.074000000000029,-0.7229838109629699,0.2234278700848635,0.19124613670357404,2.2464152161140674,1.011959470811738,-2.5571212123851663,3.4283670260105567e-06,4.969448662581459e-06,1.1521590403468648e-05,-1.0448422336302538e-05,1.63985196574646e-05,-6.111451920325234e-06,-1.5299417205635545e-05,89.27099151751719,-35.37735397726905,1.1289964825642198,2.012651473768408,2.6543490954230627e-08
5.0750000000000295,-0.7229838075384752,0.2234278750484,0.19124614820990293,2.2464152056929527,1.0119594871682418,-2.5571212184838448,3.420599971694995e-06,4.957627501678079e-06,1.1491073435812267e-05,-1.0394054493557635e-05,1.6314593656063395e-05,-6.085773537603646e-06,-1.52634362449343e-05,89.27099150024493,-35.37735381003836,1.1289964991414292,2.012651469248083,2.643196326760469e-08
5.07600000000003,-0.7229838041217503,0.22342788000012379,0.19124615968574551,2.2464151953260605,1.0119595034410238,-2.5571212245568824,3.4128275494626456e-06,4.94582318828276e-06,1.1460617725440471e-05,-1.0339976245201268e-05,1.62310753885135e-05,-6.060170619604893e-06,-1.5227409799491379e-05,89.27099148326121,-35.377353642669924,1.128996515631711,2.0126514647361007,2.632082317561639e-08
5.07700000000003,-0.7229838007128006,0.2234278849400517,0.19124617113116302,2.246415185013102,1.0119595196304907,-2.5571212306043543,3.4050500037567187e-06,4.934035774385647e-06,1.1430223264820212e-05,-1.0286186082419726e-05,1.614796297643017e-05,-6.034643170448413e-06,-1.519133933314582e-05,89.27099146656387,-35.3773534751673,1.1289965320355448,2.012651460232406,2.6210070012969918e-08
5.0780000000000305,-0.7229837973116308,0.2234278898682007,0.1912461825462167,2.24641517475379,1.0119595357370474,-2.5571212366263363,3.397267576710911e-06,4.922265311300065e-06,1.1399890045519629e-05,-1.0232682504125613e-05,1.606525454944423e-05,-6.009191191522971e-06,-1.5155226302682687e-05,89.27099145015072,-35.37735330753401,1.1289965483534092,2.0126514557369397,2.6099703125596087e-08
5.079000000000031,-0.7229837939182457,0.22342789478458774,0.19124619393096778,2.246415164547838,1.011959551761097,-2.5571212426229035,3.389480508186099e-06,4.910511849660898e-06,1.136961805819946e-05,-1.0179464016741269e-05,1.5982948244897243e-05,-5.9838146815784324e-06,-1.5119072148480562e-05,89.2709914340196,-35.37735313977356,1.12899656458578,2.012651451249648,2.5989721843501515e-08
5.080000000000031,-0.72298379053265,0.22342789968922985,0.1912462052854775,2.246415154394962,1.0119595677030409,-2.557121248594132,3.381689035765339e-06,4.898775439430225e-06,1.1339407292633223e-05,-1.0126529134283838e-05,1.5901042208121325e-05,-5.958513636713366e-06,-1.5082878293221314e-05,89.27099141816838,-35.37735297188942,1.1289965807331284,2.0126514467704744,2.588012549559102e-08
5.0810000000000315,-0.722983787154848,0.22342790458214412,0.1912462166098071,2.2464151442948794,1.011959583563278,-2.5571212545400965,3.3738933947879596e-06,4.887056129904153e-06,1.1309257737708295e-05,-1.0073876378298744e-05,1.581953459217521e-05,-5.933288050412579e-06,-1.5046646146727853e-05,89.27099140259492,-35.37735280388506,1.1289965967959243,2.012651442299365,2.5770913395049746e-08
5.082000000000032,-0.7229837837848436,0.22342790946334765,0.19124622790401774,2.2464151342473087,1.0119595993422061,-2.557121260460873,3.3660938183582527e-06,4.87535396971436e-06,1.1279169381432708e-05,-1.0021504277824377e-05,1.573842355794488e-05,-5.9081379135981205e-06,-1.501037710910649e-05,89.2709913872971,-35.3773526357639,1.1289966127746354,2.0126514378362654,2.566208485876035e-08
5.083000000000032,-0.7229837804226408,0.22342791433285764,0.19124623916817063,2.24641512425197,1.0119596150402208,-2.5571212663565364,3.3582905373639925e-06,4.8636690068371245e-06,1.124914221094365e-05,-9.969411369352767e-06,1.5657707274020393e-05,-5.883063214642544e-06,-1.4974072561513551e-05,89.2709913722728,-35.377352467529334,1.1289966286697255,2.012651433381122,2.555363919534533e-08
5.0840000000000325,-0.7229837770682429,0.22342791919069127,0.19124625040232696,2.246415114308584,1.0119596306577159,-2.5571212722271626,3.350483780495623e-06,4.852001288590303e-06,1.1219176212514324e-05,-9.917596196774866e-06,1.5577383916723573e-05,-5.858063939414882e-06,-1.493773388009934e-05,89.27099135751997,-35.37735229918476,1.128996644481658,2.012651428933884,2.5445575713521422e-08
5.085000000000033,-0.7229837737216536,0.22342792403686584,0.19124626160654787,2.246415104416875,1.0119596461950835,-2.557121278072827,3.342673774244479e-06,4.840350861647542e-06,1.1189271371568762e-05,-9.866057311406182e-06,1.5497451670214302e-05,-5.833140071266864e-06,-1.4901362415582989e-05,89.2709913430365,-35.37735213073352,1.1289966602108912,2.0126514244944964,2.5337893709714577e-08
5.086000000000033,-0.7229837703828758,0.22342792887139867,0.19124627278089454,2.246415094576567,1.0119596616527138,-2.557121283893605,3.334860742953513e-06,4.828717772031738e-06,1.1159427672669161e-05,-9.814793271840802e-06,1.541790872611813e-05,-5.8082915911355545e-06,-1.4864959514866204e-05,89.27099132882034,-35.377351962178956,1.1289966758578818,2.0126514200629106,2.5230592476463248e-08
5.0870000000000335,-0.7229837670519125,0.2234279336943071,0.19124628392542808,2.2464150847873854,1.011959677030995,-2.557121289689572,3.3270449087984335e-06,4.81710206513142e-06,1.1129645099545544e-05,-9.763802644057499e-06,1.5338753283853786e-05,-5.783518477495079e-06,-1.482852650685811e-05,89.27099131486945,-35.377351793524376,1.1289966914230845,2.012651415639075,2.5123671298807027e-08
5.088000000000034,-0.7229837637287663,0.22342793850560858,0.19124629504020962,2.246415075049058,1.011959692330314,-2.557121295460803,3.3192264918217668e-06,4.80550378569689e-06,1.1099923635092906e-05,-9.713084001282789e-06,1.5259983550458215e-05,-5.7588207064446315e-06,-1.4792064712894502e-05,89.27099130118175,-35.37735162477308,1.1289967069069513,2.012651411222939,2.5017129461691805e-08
5.089000000000034,-0.7229837604134398,0.22342794330532048,0.19124630612530027,2.246415065361313,1.0119597075510556,-2.5571213012073737,3.31140570995032e-06,4.793922977840046e-06,1.1070263261364437e-05,-9.662635923921911e-06,1.5181597740459491e-05,-5.734198251745269e-06,-1.4755575432352606e-05,89.27099128775528,-35.377351455928306,1.1289967223099313,2.012651406814454,2.491096624631339e-08
5.0900000000000345,-0.7229837571059352,0.22342794809346037,0.1912463171807611,2.2464150557238813,1.0119597226936026,-2.5571213069293592,3.3035827789975583e-06,4.782359685055483e-06,1.1040663959608686e-05,-9.612456999681431e-06,1.510359407609034e-05,-5.709651084762602e-06,-1.4719059959699434e-05,89.27099127458798,-35.37735128699332,1.1289967376324712,2.0126514024135704,2.4805180918247977e-08
5.091000000000035,-0.7229837538062546,0.22342795287004574,0.19124632820665316,2.246415046136494,1.0119597377583363,-2.557121312626835,3.2957579126953955e-06,4.7708139502084355e-06,1.1011125710247848e-05,-9.562545823357353e-06,1.5025970787010264e-05,-5.685179174611218e-06,-1.4682519572243039e-05,89.27099126167788,-35.377351117971315,1.1289967528750149,2.012651398020241,2.4699772751467384e-08
5.092000000000035,-0.7229837505143997,0.22342795763509418,0.1912463392030375,2.246415036598884,1.0119597527456363,-2.557121318299876,3.2879313226937655e-06,4.759285815546748e-06,1.0981648492903161e-05,-9.512900996938309e-06,1.4948726110498622e-05,-5.660782488082733e-06,-1.4645955537540937e-05,89.27099124902298,-35.377350948865505,1.1289967680380049,2.012651393634418,2.45947410044106e-08
5.0930000000000355,-0.7229837472303722,0.2234279623886233,0.19124635016997513,2.246415027110786,1.0119597676558805,-2.5571213239485577,3.280103218589153e-06,4.74777532270478e-06,1.0952232286391573e-05,-9.463521129469085e-06,1.4871858291250145e-05,-5.636460989750046e-06,-1.4609369108498015e-05,89.27099123662131,-35.377350779679055,1.1289967831218801,2.012651389256053,2.4490084936211286e-08
5.094000000000036,-0.7229837439541735,0.2234279671306508,0.19124636110752707,2.2464150176719353,1.0119597824894444,-2.557121329572955,3.2722738079326916e-06,4.7362825127037505e-06,1.0922877068734317e-05,-9.414404837086433e-06,1.4795365581426442e-05,-5.612214641946929e-06,-1.4572761522919524e-05,89.27099122447093,-35.377350610415114,1.1289967981270774,2.012651384885102,2.4385803802091517e-08
5.095000000000036,-0.7229837406858048,0.22342797186119434,0.19124637201575428,2.246415008282069,1.0119597972467027,-2.5571213351731434,3.2644432962484064e-06,4.7248074259636594e-06,1.0893582817169496e-05,-9.36555074295084e-06,1.4719246240667987e-05,-5.588043404812235e-06,-1.4536134014180513e-05,89.27099121256988,-35.37735044107681,1.1289968130540315,2.012651380521517,2.4281896854348925e-08
5.0960000000000365,-0.7229837374252672,0.2234279765802717,0.19124638289471774,2.246414998940926,1.0119598119280278,-2.5571213407491977,3.256611887046118e-06,4.713350102298579e-06,1.086434950815038e-05,-9.316957477206441e-06,1.4643498535973756e-05,-5.563947236317166e-06,-1.4499487793620842e-05,89.27099120091624,-35.37735027166724,1.1289968279031746,2.012651376165254,2.417836333366489e-08
5.097000000000037,-0.7229837341725615,0.22342798128790062,0.19124639374447835,2.246414989648246,1.0119598265337901,-2.557121346301193,3.248779781840866e-06,4.701910580926347e-06,1.083517711735678e-05,-9.268623676942298e-06,1.4568120741760941e-05,-5.539926092309648e-06,-1.4462824065581401e-05,89.27099118950807,-35.3773501021895,1.1289968426749355,2.0126513718162693,2.407520248162868e-08
5.098000000000037,-0.7229837309276881,0.22342798598409896,0.19124640456509703,2.2464149804037703,1.011959841064359,-2.5571213518292044,3.2409471801619953e-06,4.690488900467623e-06,1.0806065619697707e-05,-9.220547986184636e-06,1.4493111139822295e-05,-5.515979926516593e-06,-1.4426144023875503e-05,89.27099117834346,-35.37734993264664,1.1289968573697418,2.0126513674745166,2.3972413536597232e-08
5.0990000000000375,-0.7229837276906474,0.22342799066888458,0.19124641535663467,2.2464149712072414,1.011959855520102,-2.557121357333307,3.2331142795697426e-06,4.679085098959756e-06,1.077701498932727e-05,-9.172729055886816e-06,1.4418468019227275e-05,-5.492108690555852e-06,-1.4389448849017479e-05,89.27099116742053,-35.3773497630417,1.1289968719880186,2.012651363139954,2.3869995729607052e-08
5.100000000000038,-0.7229837244614399,0.22342799534227537,0.1912464261191521,2.246414962058403,1.0119598699013843,-2.557121362813575,3.2252812756695514e-06,4.667699213848276e-06,1.0748025199636441e-05,-9.125165543822197e-06,1.4344189676390734e-05,-5.468312334008055e-06,-1.4352739706867203e-05,89.27099115673741,-35.37734959337769,1.1289968865301885,2.012651358812538,2.3767948289058627e-08
5.101000000000038,-0.7229837212400653,0.22342800000428925,0.19124643685271017,2.2464149529570006,1.0119598842085702,-2.557121368270084,3.217448362129382e-06,4.6563312820053215e-06,1.0719096223278577e-05,-9.077856114617076e-06,1.4270274414988124e-05,-5.44459080440456e-06,-1.4316017754650211e-05,89.2709911462922,-35.37734942365761,1.128996900996671,2.012651354492226,2.366627043568065e-08
5.1020000000000385,-0.7229837180265235,0.2234280046549442,0.19124644755736966,2.2464149439027805,1.0119598984420217,-2.5571213737029086,3.209615730692957e-06,4.644981339717035e-06,1.0690228032152252e-05,-9.030799439654576e-06,1.4196720545939508e-05,-5.420944047294166e-06,-1.4279284135947174e-05,89.27099113608305,-35.37734925388444,1.128996915387885,2.012651350178977,2.3564961391817755e-08
5.103000000000039,-0.7229837148208141,0.2234280092942582,0.19124645823319136,2.246414934895491,1.0119599126020995,-2.5571213791121234,3.201783571191452e-06,4.633649422701406e-06,1.0661420597429601e-05,-8.983994197098464e-06,1.4123526387429974e-05,-5.397372006227173e-06,-1.4242539984477551e-05,89.27099112610813,-35.377349084061116,1.1289969297042448,2.0126513458727486,2.346402037634279e-08
5.104000000000039,-0.7229837116229367,0.22342801392224934,0.191246468880236,2.246414925934881,1.0119599266891623,-2.5571213844978034,3.19395207156231e-06,4.622335566106079e-06,1.0632673889548297e-05,-8.937439071823629e-06,1.4050690264792135e-05,-5.3738746227993695e-06,-1.4205786417931542e-05,89.2709911163656,-35.37734891419058,1.128996943946164,2.012651341573501,2.3363446601510603e-08
5.1050000000000395,-0.7229837084328904,0.22342801853893568,0.1912464794985643,2.2464149170207013,1.0119599407035675,-2.557121389860023,3.1861214178573146e-06,4.611039804514807e-06,1.0603987878228119e-05,-8.891132755454863e-06,1.39782105105906e-05,-5.350451836645062e-06,-1.4169024548939668e-05,89.2709911068536,-35.37734874427573,1.1289969581140533,2.0126513372811936,2.3263239272566876e-08
5.10600000000004,-0.7229837052506742,0.22342802314433532,0.19124649008823694,2.2464149081527034,1.0119599546456706,-2.5571213951988567,3.178291794265207e-06,4.599762171946061e-06,1.0575362532464521e-05,-8.845073946198868e-06,1.3906085464487914e-05,-5.327103585540545e-06,-1.4132255475591396e-05,89.27099109757037,-35.377348574319456,1.128996972208322,2.0126513329957865,2.3163397600216355e-08
5.10700000000004,-0.7229837020762871,0.22342802773846643,0.19124650064931456,2.2464148993306408,1.0119599685158251,-2.557121400514379,3.1704633831179555e-06,4.588502701866378e-06,1.0546797820549905e-05,-8.799261348926185e-06,1.3834313473291783e-05,-5.303829805349447e-06,-1.4095480282840169e-05,89.27099108851411,-35.37734840432463,1.1289969862293754,2.0126513287172405,2.3063920776259134e-08
5.1080000000000405,-0.7229836989097278,0.22342803232134717,0.1912465111818578,2.246414890554268,1.0119599823143839,-2.5571214058066647,3.1626363649106466e-06,4.5772614271863635e-06,1.0518293710065336e-05,-8.753693675102857e-06,1.3762892890867495e-05,-5.280630430097791e-06,-1.4058700048030298e-05,89.27099107968299,-35.37734823429408,1.1289970001776177,2.0126513244455175,2.2964808009558918e-08
5.109000000000041,-0.7229836957509947,0.22342803689299576,0.19124652168592718,2.2464148818233403,1.011959996041697,-2.5571214110757876,3.154810918307593e-06,4.566038380263382e-06,1.0489850167899082e-05,-8.708369642738461e-06,1.3691822078246153e-05,-5.257505391966505e-06,-1.402191583345765e-05,89.27099107107527,-35.37734806423065,1.1289970140534509,2.012651320180579,2.286605848278097e-08
5.110000000000041,-0.7229836926000863,0.22342804145343043,0.19124653216158333,2.246414873137615,1.0119600096981136,-2.5571214163218223,3.146987220166792e-06,4.554833592914399e-06,1.0461467160243256e-05,-8.663287976381707e-06,1.3621099403409188e-05,-5.2344546213475605e-06,-1.3985128694418512e-05,89.27099106268918,-35.37734789413713,1.1289970278572745,2.012651315922387,2.2767671395763165e-08
5.1110000000000415,-0.7229836894570008,0.22342804600266947,0.19124654260888674,2.24641486449685,1.0119600232839812,-2.557121421544843,3.139165445543906e-06,4.5436470964132e-06,1.0433144652606538e-05,-8.618447407084143e-06,1.3550723241395518e-05,-5.211478046827949e-06,-1.3948339671120664e-05,89.27099105452297,-35.37734772401631,1.1289970415894859,2.0126513116709046,2.2669645933697004e-08
5.112000000000042,-0.7229836863217359,0.22342805054073117,0.19124655302789786,2.246414855900805,1.011960036799645,-2.5571214267449243,3.1313457677089705e-06,4.53247892149486e-06,1.0404882609816483e-05,-8.573846672380757e-06,1.348069197426009e-05,-5.188575595230047e-06,-1.391154979707723e-05,89.27099104657488,-35.37734755387094,1.12899705525048,2.012651307426095,2.2571981287001678e-08
5.113000000000042,-0.7229836831942897,0.22342805506763389,0.19124656341867718,2.246414847349241,1.0119600502454495,-2.55712143192214,3.1235283581639013e-06,4.521329098359659e-06,1.0376680996026285e-05,-8.529484516189554e-06,1.3411003990997336e-05,-5.16574719165413e-06,-1.3874760091563723e-05,89.2709910388432,-35.37734738370378,1.1289970688406497,2.0126513031879227,2.2474676632032854e-08
5.1140000000000425,-0.7229836800746597,0.22342805958339598,0.1912465737812851,2.2464148388419205,1.0119600636217372,-2.5571214370765634,3.1157133866513897e-06,4.510197656679185e-06,1.0348539774718628e-05,-8.485359688876619e-06,1.3341657687524855e-05,-5.14299275947275e-06,-1.383797156660851e-05,89.2709910313262,-35.37734721351753,1.128997082360385,2.0126512989563516,2.237773113856616e-08
5.115000000000043,-0.7229836769628435,0.22342806408803584,0.191246584115782,2.246414830378606,1.0119600769288488,-2.557121442208269,3.107901021163833e-06,4.499084625595817e-06,1.0320458908717004e-05,-8.441470947182506e-06,1.3272651466748373e-05,-5.120312220383283e-06,-1.380118522057007e-05,89.2709910240222,-35.377347043314906,1.128997095810075,2.0126512947313455,2.2281143990046187e-08
5.116000000000043,-0.7229836738588382,0.2234280685815719,0.1912465944222282,2.2464148219590623,1.0119600901671237,-2.557121447317331,3.1000914279702586e-06,4.487990033731554e-06,1.0292438360186331e-05,-8.397817054157341e-06,1.3203983738363976e-05,-5.09770549441427e-06,-1.3764402044732337e-05,89.27099101692947,-35.37734687309858,1.1289971091901068,2.0126512905128706,2.218491436325191e-08
5.1170000000000435,-0.7229836707626411,0.22342807306402263,0.19124660470068397,2.2464148135830553,1.0119601033368995,-2.557121452403823,3.0922847716144067e-06,4.476913909189387e-06,1.0264478090643031e-05,-8.354396779168877e-06,1.3135652919013803e-05,-5.075172499934835e-06,-1.3727623014351327e-05,89.27099101004636,-35.377346702871215,1.128997122500863,2.012651286300893,2.2089041416933654e-08
5.118000000000044,-0.7229836676742492,0.22342807753540647,0.19124661495120962,2.2464148052503514,1.0119601164385124,-2.5571214574678183,3.084481214934448e-06,4.465856279555897e-06,1.023657806095846e-05,-8.311208897900403e-06,1.3067657432183353e-05,-5.052713153692813e-06,-1.369084910261238e-05,89.27099100337115,-35.37734653263546,1.1289971357427273,2.0126512820953772,2.1993524331428003e-08
5.119000000000044,-0.7229836645936591,0.22342808199574193,0.19124662517386537,2.2464147969607193,1.0119601294722969,-2.5571214625093908,3.0766809190825214e-06,4.4548171719006245e-06,1.0208738231357166e-05,-8.268252192178618e-06,1.2999995708091025e-05,-5.030327370861692e-06,-1.3654081263741264e-05,89.27099099690223,-35.377346362393915,1.1289971489160788,2.0126512778962913,2.1898362260743474e-08
5.1200000000000445,-0.7229836615208678,0.22342808644504758,0.19124663536871137,2.2464147887139285,1.011960142438586,-2.557121467528614,3.0688840435201123e-06,4.443796612795445e-06,1.0180958561444642e-05,-8.225525450167091e-06,1.2932666183875189e-05,-5.008015064992102e-06,-1.3617320445221566e-05,89.27099099063793,-35.377346192149204,1.1289971620212955,2.012651273703602,2.1803554368617676e-08
5.121000000000045,-0.7229836584558715,0.22342809088334195,0.19124664553580778,2.24641478050975,1.011960155337711,-2.5571214725255613,3.061090746053137e-06,4.432794628302459e-06,1.0153239010188276e-05,-8.183027466131607e-06,1.2865667303318594e-05,-4.985776148116255e-06,-1.358056758526924e-05,89.27099098457658,-35.3773460219039,1.1289971750587517,2.0126512695172765,2.1709099808700625e-08
5.122000000000045,-0.7229836553986668,0.22342809531064364,0.19124665567521468,2.2464147723479546,1.0119601681700021,-2.5571214775003064,3.0533011828239406e-06,4.421811243979743e-06,1.0125579535934352e-05,-8.14075704056788e-06,1.2798997517009784e-05,-4.963610530700945e-06,-1.3543823610343826e-05,89.2709909787166,-35.377345851660564,1.1289971880288225,2.0126512653372832,2.161499774850375e-08
5.1230000000000455,-0.7229836523492498,0.22342809972697128,0.19124666578699215,2.2464147642283163,1.0119601809357872,-2.557121482452922,3.0455155083405308e-06,4.410846484892133e-06,1.0097980096412586e-05,-8.098712980029597e-06,1.2732655282217573e-05,-4.941518121710257e-06,-1.35070894384931e-05,89.27099097305633,-35.37734568142174,1.128997200931879,2.0126512611635907,2.152124732936348e-08
5.124000000000046,-0.7229836493076164,0.22342810413234349,0.19124667587120017,2.246414756150609,1.0119601936353935,-2.5571214873834816,3.0377338754775575e-06,4.399900375608207e-06,1.0070440648746516e-05,-8.056894097167023e-06,1.2666639062975306e-05,-4.9194988286388505e-06,-1.3470365979938502e-05,89.27099096759417,-35.377345511189944,1.1289972137682902,2.012651256996167,2.1427847706624563e-08
5.125000000000046,-0.7229836462737625,0.22342810852677894,0.19124668592789873,2.2464147481146077,1.011960206269146,-2.5571214922920578,3.0299564354897996e-06,4.388972940207184e-06,1.0042961149451203e-05,-8.015299210750262e-06,1.2600947329920556e-05,-4.897552557470865e-06,-1.3433654132310284e-05,89.27099096232854,-35.37734534096769,1.1289972265384245,2.012651252834981,2.1334798025644416e-08
5.1260000000000465,-0.722983643247684,0.2234281129102963,0.19124669595714777,2.24641474012009,1.0119602188373684,-2.557121497178724,3.0221833380326154e-06,4.378064202282789e-06,1.0015541554440118e-05,-7.973927145531501e-06,1.2535578560305854e-05,-4.875679212773463e-06,-1.3396954781015731e-05,89.27099095725785,-35.377345170757465,1.1289972392426457,2.0126512486800037,2.124209743335625e-08
5.127000000000047,-0.7229836402293764,0.22342811728291428,0.19124670595900714,2.2464147321668326,1.011960231340383,-2.557121502043553,3.0144147311659436e-06,4.367174184945348e-06,9.988181819035701e-06,-7.932776732300882e-06,1.2470531238065327e-05,-4.853878697663977e-06,-1.3360268806184733e-05,89.2709909523805,-35.377345000561725,1.128997251881318,2.0126512445312046,2.114974507506265e-08
5.128000000000047,-0.7229836372188352,0.22342812164465164,0.1912467159335367,2.246414724254615,1.0119602437785105,-2.5571215068866175,3.0066507613707484e-06,4.3563029108220725e-06,9.9608818979688e-06,-7.891846807797462e-06,1.2405803853707325e-05,-4.832150913860465e-06,-1.3323597076586624e-05,89.27099094769494,-35.37734483038293,1.1289972644548028,2.012651240388554,2.1057740093984373e-08
5.1290000000000475,-0.7229836342160556,0.2234281259955271,0.19124672588079625,2.2464147163832173,1.01196025615207,-2.5571215117079906,2.9988915735634358e-06,4.345450402067618e-06,9.93364174538639e-06,-7.851136214693345e-06,1.2341394904261663e-05,-4.810495761694406e-06,-1.3286940450445175e-05,89.27099094319962,-35.3773446602235,1.128997276963458,2.012651236252023,2.096608163128591e-08
5.130000000000048,-0.7229836312210327,0.22342813033555947,0.1912467358008455,2.2464147085524204,1.011960268461379,-2.5571215165077446,2.991137311096432e-06,4.334616680363412e-06,9.906461314862383e-06,-7.81064380165738e-06,1.2277302893373543e-05,-4.7889131400811456e-06,-1.3250299782306494e-05,89.27099093889298,-35.377344490085854,1.1289972894076428,2.0126512321215824,2.0874768822440827e-08
5.131000000000048,-0.7229836282337616,0.22342813466476752,0.19124674569374417,2.246414700762007,1.0119602807067543,-2.5571215212859517,2.9833881157860236e-06,4.32380176691877e-06,9.879340559389837e-06,-7.770368423119835e-06,1.2213526331135132e-05,-4.767402946656356e-06,-1.3213675908881154e-05,89.2709909347735,-35.377344319972366,1.1289973017877106,2.0126512279972046,2.078380079683109e-08
5.1320000000000485,-0.7229836252542372,0.22342813898317007,0.19124675555955192,2.2464146930117606,1.0119602928885099,-2.5571215260426845,2.9756441279076653e-06,4.313005682481605e-06,9.852279431403897e-06,-7.73030893949604e-06,1.2150063734208387e-05,-4.74596507766997e-06,-1.3177069662214327e-05,89.27099093083964,-35.37734414988543,1.128997314104016,2.0126512238788616,2.0693176694331292e-08
